"","Year","(semi-) final","Edition","JuryOrTelevoting","FromCountry","ToCountry","Points","ToSameAsFrom","FinalOrSemiFinal"
"25193",2010,"f","2010f","J","Cyprus","France",3,"no","Final"
"25194",2010,"f","2010f","J","Cyprus","Georgia",5,"no","Final"
"25195",2010,"f","2010f","J","Cyprus","Germany",4,"no","Final"
"25196",2010,"f","2010f","J","Cyprus","Greece",12,"no","Final"
"25197",2010,"f","2010f","J","Cyprus","Iceland",0,"no","Final"
"25198",2010,"f","2010f","J","Cyprus","Ireland",0,"no","Final"
"25199",2010,"f","2010f","J","Cyprus","Israel",2,"no","Final"
"25200",2010,"f","2010f","J","Cyprus","Moldova",0,"no","Final"
"25201",2010,"f","2010f","J","Cyprus","Norway",0,"no","Final"
"25202",2010,"f","2010f","J","Cyprus","Portugal",0,"no","Final"
"25203",2010,"f","2010f","J","Cyprus","Romania",8,"no","Final"
"25204",2010,"f","2010f","J","Cyprus","Russia",0,"no","Final"
"25205",2010,"f","2010f","J","Cyprus","Serbia",1,"no","Final"
"25206",2010,"f","2010f","J","Cyprus","Spain",0,"no","Final"
"25207",2010,"f","2010f","J","Cyprus","Turkey",0,"no","Final"
"25208",2010,"f","2010f","J","Cyprus","Ukraine",6,"no","Final"
"25209",2010,"f","2010f","J","Cyprus","United Kingdom",0,"no","Final"
"25210",2010,"f","2010f","J","Denmark","Albania",0,"no","Final"
"25211",2010,"f","2010f","J","Denmark","Armenia",0,"no","Final"
"25212",2010,"f","2010f","J","Denmark","Azerbaijan",2,"no","Final"
"25213",2010,"f","2010f","J","Denmark","Belarus",0,"no","Final"
"25214",2010,"f","2010f","J","Denmark","Belgium",10,"no","Final"
"25215",2010,"f","2010f","J","Denmark","Bosnia & Herzegovina",0,"no","Final"
"25216",2010,"f","2010f","J","Denmark","Cyprus",1,"no","Final"
"25217",2010,"f","2010f","J","Denmark","Denmark",0,"yes","Final"
"25218",2010,"f","2010f","J","Denmark","France",7,"no","Final"
"25219",2010,"f","2010f","J","Denmark","Georgia",0,"no","Final"
"25220",2010,"f","2010f","J","Denmark","Germany",12,"no","Final"
"25221",2010,"f","2010f","J","Denmark","Greece",0,"no","Final"
"25222",2010,"f","2010f","J","Denmark","Iceland",3,"no","Final"
"25223",2010,"f","2010f","J","Denmark","Ireland",0,"no","Final"
"25224",2010,"f","2010f","J","Denmark","Israel",0,"no","Final"
"25225",2010,"f","2010f","J","Denmark","Moldova",0,"no","Final"
"25226",2010,"f","2010f","J","Denmark","Norway",5,"no","Final"
"25227",2010,"f","2010f","J","Denmark","Portugal",4,"no","Final"
"25228",2010,"f","2010f","J","Denmark","Romania",8,"no","Final"
"25229",2010,"f","2010f","J","Denmark","Russia",0,"no","Final"
"25230",2010,"f","2010f","J","Denmark","Serbia",0,"no","Final"
"25231",2010,"f","2010f","J","Denmark","Spain",0,"no","Final"
"25232",2010,"f","2010f","J","Denmark","Turkey",6,"no","Final"
"25233",2010,"f","2010f","J","Denmark","Ukraine",0,"no","Final"
"25234",2010,"f","2010f","J","Denmark","United Kingdom",0,"no","Final"
"25235",2010,"f","2010f","J","Estonia","Albania",0,"no","Final"
"25236",2010,"f","2010f","J","Estonia","Armenia",0,"no","Final"
"25237",2010,"f","2010f","J","Estonia","Azerbaijan",0,"no","Final"
"25238",2010,"f","2010f","J","Estonia","Belarus",0,"no","Final"
"25239",2010,"f","2010f","J","Estonia","Belgium",3,"no","Final"
"25240",2010,"f","2010f","J","Estonia","Bosnia & Herzegovina",0,"no","Final"
"25241",2010,"f","2010f","J","Estonia","Cyprus",0,"no","Final"
"25242",2010,"f","2010f","J","Estonia","Denmark",5,"no","Final"
"25243",2010,"f","2010f","J","Estonia","France",1,"no","Final"
"25244",2010,"f","2010f","J","Estonia","Georgia",8,"no","Final"
"25245",2010,"f","2010f","J","Estonia","Germany",12,"no","Final"
"25246",2010,"f","2010f","J","Estonia","Greece",0,"no","Final"
"25247",2010,"f","2010f","J","Estonia","Iceland",4,"no","Final"
"25248",2010,"f","2010f","J","Estonia","Ireland",2,"no","Final"
"25249",2010,"f","2010f","J","Estonia","Israel",0,"no","Final"
"25250",2010,"f","2010f","J","Estonia","Moldova",0,"no","Final"
"25251",2010,"f","2010f","J","Estonia","Norway",7,"no","Final"
"25252",2010,"f","2010f","J","Estonia","Portugal",0,"no","Final"
"25253",2010,"f","2010f","J","Estonia","Romania",0,"no","Final"
"25254",2010,"f","2010f","J","Estonia","Russia",10,"no","Final"
"25255",2010,"f","2010f","J","Estonia","Serbia",0,"no","Final"
"25256",2010,"f","2010f","J","Estonia","Spain",0,"no","Final"
"25257",2010,"f","2010f","J","Estonia","Turkey",6,"no","Final"
"25258",2010,"f","2010f","J","Estonia","Ukraine",0,"no","Final"
"25259",2010,"f","2010f","J","Estonia","United Kingdom",0,"no","Final"
"25260",2010,"f","2010f","J","F.Y.R. Macedonia","Albania",12,"no","Final"
"25261",2010,"f","2010f","J","F.Y.R. Macedonia","Armenia",4,"no","Final"
"25262",2010,"f","2010f","J","F.Y.R. Macedonia","Azerbaijan",3,"no","Final"
"25263",2010,"f","2010f","J","F.Y.R. Macedonia","Belarus",0,"no","Final"
"25264",2010,"f","2010f","J","F.Y.R. Macedonia","Belgium",0,"no","Final"
"25265",2010,"f","2010f","J","F.Y.R. Macedonia","Bosnia & Herzegovina",6,"no","Final"
"25266",2010,"f","2010f","J","F.Y.R. Macedonia","Cyprus",0,"no","Final"
"25267",2010,"f","2010f","J","F.Y.R. Macedonia","Denmark",2,"no","Final"
"25268",2010,"f","2010f","J","F.Y.R. Macedonia","France",1,"no","Final"
"25269",2010,"f","2010f","J","F.Y.R. Macedonia","Georgia",5,"no","Final"
"25270",2010,"f","2010f","J","F.Y.R. Macedonia","Germany",8,"no","Final"
"25271",2010,"f","2010f","J","F.Y.R. Macedonia","Greece",0,"no","Final"
"25272",2010,"f","2010f","J","F.Y.R. Macedonia","Iceland",0,"no","Final"
"25273",2010,"f","2010f","J","F.Y.R. Macedonia","Ireland",0,"no","Final"
"25274",2010,"f","2010f","J","F.Y.R. Macedonia","Israel",0,"no","Final"
"25275",2010,"f","2010f","J","F.Y.R. Macedonia","Moldova",0,"no","Final"
"25276",2010,"f","2010f","J","F.Y.R. Macedonia","Norway",0,"no","Final"
"25277",2010,"f","2010f","J","F.Y.R. Macedonia","Portugal",0,"no","Final"
"25278",2010,"f","2010f","J","F.Y.R. Macedonia","Romania",0,"no","Final"
"25279",2010,"f","2010f","J","F.Y.R. Macedonia","Russia",0,"no","Final"
"25280",2010,"f","2010f","J","F.Y.R. Macedonia","Serbia",7,"no","Final"
"25281",2010,"f","2010f","J","F.Y.R. Macedonia","Spain",0,"no","Final"
"25282",2010,"f","2010f","J","F.Y.R. Macedonia","Turkey",10,"no","Final"
"25283",2010,"f","2010f","J","F.Y.R. Macedonia","Ukraine",0,"no","Final"
"25284",2010,"f","2010f","J","F.Y.R. Macedonia","United Kingdom",0,"no","Final"
"25285",2010,"f","2010f","J","Finland","Albania",0,"no","Final"
"25286",2010,"f","2010f","J","Finland","Armenia",0,"no","Final"
"25287",2010,"f","2010f","J","Finland","Azerbaijan",0,"no","Final"
"25288",2010,"f","2010f","J","Finland","Belarus",0,"no","Final"
"25289",2010,"f","2010f","J","Finland","Belgium",6,"no","Final"
"25290",2010,"f","2010f","J","Finland","Bosnia & Herzegovina",0,"no","Final"
"25291",2010,"f","2010f","J","Finland","Cyprus",0,"no","Final"
"25292",2010,"f","2010f","J","Finland","Denmark",2,"no","Final"
"25293",2010,"f","2010f","J","Finland","France",8,"no","Final"
"25294",2010,"f","2010f","J","Finland","Georgia",0,"no","Final"
"25295",2010,"f","2010f","J","Finland","Germany",12,"no","Final"
"25296",2010,"f","2010f","J","Finland","Greece",7,"no","Final"
"25297",2010,"f","2010f","J","Finland","Iceland",5,"no","Final"
"25298",2010,"f","2010f","J","Finland","Ireland",1,"no","Final"
"25299",2010,"f","2010f","J","Finland","Israel",10,"no","Final"
"25300",2010,"f","2010f","J","Finland","Moldova",0,"no","Final"
"25301",2010,"f","2010f","J","Finland","Norway",0,"no","Final"
"25302",2010,"f","2010f","J","Finland","Portugal",0,"no","Final"
"25303",2010,"f","2010f","J","Finland","Romania",0,"no","Final"
"25304",2010,"f","2010f","J","Finland","Russia",0,"no","Final"
"25305",2010,"f","2010f","J","Finland","Serbia",0,"no","Final"
"25306",2010,"f","2010f","J","Finland","Spain",4,"no","Final"
"25307",2010,"f","2010f","J","Finland","Turkey",3,"no","Final"
"25308",2010,"f","2010f","J","Finland","Ukraine",0,"no","Final"
"25309",2010,"f","2010f","J","Finland","United Kingdom",0,"no","Final"
"25310",2010,"f","2010f","J","France","Albania",0,"no","Final"
"25311",2010,"f","2010f","J","France","Armenia",6,"no","Final"
"25312",2010,"f","2010f","J","France","Azerbaijan",0,"no","Final"
"25313",2010,"f","2010f","J","France","Belarus",0,"no","Final"
"25314",2010,"f","2010f","J","France","Belgium",7,"no","Final"
"25315",2010,"f","2010f","J","France","Bosnia & Herzegovina",5,"no","Final"
"25316",2010,"f","2010f","J","France","Cyprus",0,"no","Final"
"25317",2010,"f","2010f","J","France","Denmark",0,"no","Final"
"25318",2010,"f","2010f","J","France","France",0,"yes","Final"
"25319",2010,"f","2010f","J","France","Georgia",0,"no","Final"
"25320",2010,"f","2010f","J","France","Germany",3,"no","Final"
"25321",2010,"f","2010f","J","France","Greece",4,"no","Final"
"25322",2010,"f","2010f","J","France","Iceland",0,"no","Final"
"25323",2010,"f","2010f","J","France","Ireland",0,"no","Final"
"25324",2010,"f","2010f","J","France","Israel",1,"no","Final"
"25325",2010,"f","2010f","J","France","Moldova",0,"no","Final"
"25326",2010,"f","2010f","J","France","Norway",0,"no","Final"
"25327",2010,"f","2010f","J","France","Portugal",8,"no","Final"
"25328",2010,"f","2010f","J","France","Romania",0,"no","Final"
"25329",2010,"f","2010f","J","France","Russia",0,"no","Final"
"25330",2010,"f","2010f","J","France","Serbia",10,"no","Final"
"25331",2010,"f","2010f","J","France","Spain",0,"no","Final"
"25332",2010,"f","2010f","J","France","Turkey",12,"no","Final"
"25333",2010,"f","2010f","J","France","Ukraine",2,"no","Final"
"25334",2010,"f","2010f","J","France","United Kingdom",0,"no","Final"
"25335",2010,"f","2010f","J","Georgia","Albania",0,"no","Final"
"25336",2010,"f","2010f","J","Georgia","Armenia",10,"no","Final"
"25337",2010,"f","2010f","J","Georgia","Azerbaijan",8,"no","Final"
"25338",2010,"f","2010f","J","Georgia","Belarus",12,"no","Final"
"25339",2010,"f","2010f","J","Georgia","Belgium",0,"no","Final"
"25340",2010,"f","2010f","J","Georgia","Bosnia & Herzegovina",0,"no","Final"
"25341",2010,"f","2010f","J","Georgia","Cyprus",0,"no","Final"
"25342",2010,"f","2010f","J","Georgia","Denmark",0,"no","Final"
"25343",2010,"f","2010f","J","Georgia","France",0,"no","Final"
"25344",2010,"f","2010f","J","Georgia","Georgia",0,"yes","Final"
"25345",2010,"f","2010f","J","Georgia","Germany",0,"no","Final"
"25346",2010,"f","2010f","J","Georgia","Greece",0,"no","Final"
"25347",2010,"f","2010f","J","Georgia","Iceland",0,"no","Final"
"25348",2010,"f","2010f","J","Georgia","Ireland",0,"no","Final"
"25349",2010,"f","2010f","J","Georgia","Israel",4,"no","Final"
"25350",2010,"f","2010f","J","Georgia","Moldova",1,"no","Final"
"25351",2010,"f","2010f","J","Georgia","Norway",6,"no","Final"
"25352",2010,"f","2010f","J","Georgia","Portugal",0,"no","Final"
"25353",2010,"f","2010f","J","Georgia","Romania",0,"no","Final"
"25354",2010,"f","2010f","J","Georgia","Russia",0,"no","Final"
"25355",2010,"f","2010f","J","Georgia","Serbia",0,"no","Final"
"25356",2010,"f","2010f","J","Georgia","Spain",2,"no","Final"
"25357",2010,"f","2010f","J","Georgia","Turkey",5,"no","Final"
"25358",2010,"f","2010f","J","Georgia","Ukraine",7,"no","Final"
"25359",2010,"f","2010f","J","Georgia","United Kingdom",3,"no","Final"
"25360",2010,"f","2010f","J","Germany","Albania",1,"no","Final"
"25361",2010,"f","2010f","J","Germany","Armenia",7,"no","Final"
"25362",2010,"f","2010f","J","Germany","Azerbaijan",0,"no","Final"
"25363",2010,"f","2010f","J","Germany","Belarus",0,"no","Final"
"25364",2010,"f","2010f","J","Germany","Belgium",12,"no","Final"
"25365",2010,"f","2010f","J","Germany","Bosnia & Herzegovina",0,"no","Final"
"25366",2010,"f","2010f","J","Germany","Cyprus",0,"no","Final"
"25367",2010,"f","2010f","J","Germany","Denmark",0,"no","Final"
"25368",2010,"f","2010f","J","Germany","France",3,"no","Final"
"25369",2010,"f","2010f","J","Germany","Georgia",0,"no","Final"
"25370",2010,"f","2010f","J","Germany","Germany",0,"yes","Final"
"25371",2010,"f","2010f","J","Germany","Greece",8,"no","Final"
"25372",2010,"f","2010f","J","Germany","Iceland",4,"no","Final"
"25373",2010,"f","2010f","J","Germany","Ireland",2,"no","Final"
"25374",2010,"f","2010f","J","Germany","Israel",0,"no","Final"
"25375",2010,"f","2010f","J","Germany","Moldova",0,"no","Final"
"25376",2010,"f","2010f","J","Germany","Norway",0,"no","Final"
"25377",2010,"f","2010f","J","Germany","Portugal",6,"no","Final"
"25378",2010,"f","2010f","J","Germany","Romania",0,"no","Final"
"25379",2010,"f","2010f","J","Germany","Russia",0,"no","Final"
"25380",2010,"f","2010f","J","Germany","Serbia",5,"no","Final"
"25381",2010,"f","2010f","J","Germany","Spain",0,"no","Final"
"25382",2010,"f","2010f","J","Germany","Turkey",10,"no","Final"
"25383",2010,"f","2010f","J","Germany","Ukraine",0,"no","Final"
"25384",2010,"f","2010f","J","Germany","United Kingdom",0,"no","Final"
"25385",2010,"f","2010f","J","Greece","Albania",10,"no","Final"
"25386",2010,"f","2010f","J","Greece","Armenia",7,"no","Final"
"25387",2010,"f","2010f","J","Greece","Azerbaijan",1,"no","Final"
"25388",2010,"f","2010f","J","Greece","Belarus",0,"no","Final"
"25389",2010,"f","2010f","J","Greece","Belgium",6,"no","Final"
"25390",2010,"f","2010f","J","Greece","Bosnia & Herzegovina",0,"no","Final"
"25391",2010,"f","2010f","J","Greece","Cyprus",12,"no","Final"
"25392",2010,"f","2010f","J","Greece","Denmark",0,"no","Final"
"25393",2010,"f","2010f","J","Greece","France",8,"no","Final"
"25394",2010,"f","2010f","J","Greece","Georgia",5,"no","Final"
"25395",2010,"f","2010f","J","Greece","Germany",2,"no","Final"
"25396",2010,"f","2010f","J","Greece","Greece",0,"yes","Final"
"25397",2010,"f","2010f","J","Greece","Iceland",3,"no","Final"
"25398",2010,"f","2010f","J","Greece","Ireland",0,"no","Final"
"25399",2010,"f","2010f","J","Greece","Israel",0,"no","Final"
"25400",2010,"f","2010f","J","Greece","Moldova",0,"no","Final"
"25401",2010,"f","2010f","J","Greece","Norway",0,"no","Final"
"25402",2010,"f","2010f","J","Greece","Portugal",0,"no","Final"
"25403",2010,"f","2010f","J","Greece","Romania",4,"no","Final"
"25404",2010,"f","2010f","J","Greece","Russia",0,"no","Final"
"25405",2010,"f","2010f","J","Greece","Serbia",0,"no","Final"
"25406",2010,"f","2010f","J","Greece","Spain",0,"no","Final"
"25407",2010,"f","2010f","J","Greece","Turkey",0,"no","Final"
"25408",2010,"f","2010f","J","Greece","Ukraine",0,"no","Final"
"25409",2010,"f","2010f","J","Greece","United Kingdom",0,"no","Final"
"25410",2010,"f","2010f","J","Iceland","Albania",7,"no","Final"
"25411",2010,"f","2010f","J","Iceland","Armenia",0,"no","Final"
"25412",2010,"f","2010f","J","Iceland","Azerbaijan",4,"no","Final"
"25413",2010,"f","2010f","J","Iceland","Belarus",0,"no","Final"
"25414",2010,"f","2010f","J","Iceland","Belgium",10,"no","Final"
"25415",2010,"f","2010f","J","Iceland","Bosnia & Herzegovina",0,"no","Final"
"25416",2010,"f","2010f","J","Iceland","Cyprus",0,"no","Final"
"25417",2010,"f","2010f","J","Iceland","Denmark",12,"no","Final"
"25418",2010,"f","2010f","J","Iceland","France",6,"no","Final"
"25419",2010,"f","2010f","J","Iceland","Georgia",2,"no","Final"
"25420",2010,"f","2010f","J","Iceland","Germany",3,"no","Final"
"25421",2010,"f","2010f","J","Iceland","Greece",8,"no","Final"
"25422",2010,"f","2010f","J","Iceland","Iceland",0,"yes","Final"
"25423",2010,"f","2010f","J","Iceland","Ireland",0,"no","Final"
"25424",2010,"f","2010f","J","Iceland","Israel",0,"no","Final"
"25425",2010,"f","2010f","J","Iceland","Moldova",0,"no","Final"
"25426",2010,"f","2010f","J","Iceland","Norway",0,"no","Final"
"25427",2010,"f","2010f","J","Iceland","Portugal",1,"no","Final"
"25428",2010,"f","2010f","J","Iceland","Romania",5,"no","Final"
"25429",2010,"f","2010f","J","Iceland","Russia",0,"no","Final"
"25430",2010,"f","2010f","J","Iceland","Serbia",0,"no","Final"
"25431",2010,"f","2010f","J","Iceland","Spain",0,"no","Final"
"25432",2010,"f","2010f","J","Iceland","Turkey",0,"no","Final"
"25433",2010,"f","2010f","J","Iceland","Ukraine",0,"no","Final"
"25434",2010,"f","2010f","J","Iceland","United Kingdom",0,"no","Final"
"25435",2010,"f","2010f","J","Ireland","Albania",0,"no","Final"
"25436",2010,"f","2010f","J","Ireland","Armenia",0,"no","Final"
"25437",2010,"f","2010f","J","Ireland","Azerbaijan",3,"no","Final"
"25438",2010,"f","2010f","J","Ireland","Belarus",0,"no","Final"
"25439",2010,"f","2010f","J","Ireland","Belgium",10,"no","Final"
"25440",2010,"f","2010f","J","Ireland","Bosnia & Herzegovina",0,"no","Final"
"25441",2010,"f","2010f","J","Ireland","Cyprus",0,"no","Final"
"25442",2010,"f","2010f","J","Ireland","Denmark",12,"no","Final"
"25443",2010,"f","2010f","J","Ireland","France",6,"no","Final"
"25444",2010,"f","2010f","J","Ireland","Georgia",5,"no","Final"
"25445",2010,"f","2010f","J","Ireland","Germany",8,"no","Final"
"25446",2010,"f","2010f","J","Ireland","Greece",0,"no","Final"
"25447",2010,"f","2010f","J","Ireland","Iceland",0,"no","Final"
"25448",2010,"f","2010f","J","Ireland","Ireland",0,"yes","Final"
"25449",2010,"f","2010f","J","Ireland","Israel",0,"no","Final"
"25450",2010,"f","2010f","J","Ireland","Moldova",0,"no","Final"
"25451",2010,"f","2010f","J","Ireland","Norway",2,"no","Final"
"25452",2010,"f","2010f","J","Ireland","Portugal",0,"no","Final"
"25453",2010,"f","2010f","J","Ireland","Romania",7,"no","Final"
"25454",2010,"f","2010f","J","Ireland","Russia",0,"no","Final"
"25455",2010,"f","2010f","J","Ireland","Serbia",0,"no","Final"
"25456",2010,"f","2010f","J","Ireland","Spain",0,"no","Final"
"25457",2010,"f","2010f","J","Ireland","Turkey",1,"no","Final"
"25458",2010,"f","2010f","J","Ireland","Ukraine",0,"no","Final"
"25459",2010,"f","2010f","J","Ireland","United Kingdom",4,"no","Final"
"25460",2010,"f","2010f","J","Israel","Albania",0,"no","Final"
"25461",2010,"f","2010f","J","Israel","Armenia",12,"no","Final"
"25462",2010,"f","2010f","J","Israel","Azerbaijan",7,"no","Final"
"25463",2010,"f","2010f","J","Israel","Belarus",0,"no","Final"
"25464",2010,"f","2010f","J","Israel","Belgium",0,"no","Final"
"25465",2010,"f","2010f","J","Israel","Bosnia & Herzegovina",0,"no","Final"
"25466",2010,"f","2010f","J","Israel","Cyprus",0,"no","Final"
"25467",2010,"f","2010f","J","Israel","Denmark",4,"no","Final"
"25468",2010,"f","2010f","J","Israel","France",3,"no","Final"
"25469",2010,"f","2010f","J","Israel","Georgia",5,"no","Final"
"25470",2010,"f","2010f","J","Israel","Germany",0,"no","Final"
"25471",2010,"f","2010f","J","Israel","Greece",0,"no","Final"
"25472",2010,"f","2010f","J","Israel","Iceland",0,"no","Final"
"25473",2010,"f","2010f","J","Israel","Ireland",6,"no","Final"
"25474",2010,"f","2010f","J","Israel","Israel",0,"yes","Final"
"25475",2010,"f","2010f","J","Israel","Moldova",0,"no","Final"
"25476",2010,"f","2010f","J","Israel","Norway",0,"no","Final"
"25477",2010,"f","2010f","J","Israel","Portugal",0,"no","Final"
"25478",2010,"f","2010f","J","Israel","Romania",8,"no","Final"
"25479",2010,"f","2010f","J","Israel","Russia",10,"no","Final"
"25480",2010,"f","2010f","J","Israel","Serbia",0,"no","Final"
"25481",2010,"f","2010f","J","Israel","Spain",1,"no","Final"
"25482",2010,"f","2010f","J","Israel","Turkey",0,"no","Final"
"25483",2010,"f","2010f","J","Israel","Ukraine",2,"no","Final"
"25484",2010,"f","2010f","J","Israel","United Kingdom",0,"no","Final"
"25485",2010,"f","2010f","J","Latvia","Albania",0,"no","Final"
"25486",2010,"f","2010f","J","Latvia","Armenia",1,"no","Final"
"25487",2010,"f","2010f","J","Latvia","Azerbaijan",2,"no","Final"
"25488",2010,"f","2010f","J","Latvia","Belarus",0,"no","Final"
"25489",2010,"f","2010f","J","Latvia","Belgium",4,"no","Final"
"25490",2010,"f","2010f","J","Latvia","Bosnia & Herzegovina",0,"no","Final"
"25491",2010,"f","2010f","J","Latvia","Cyprus",0,"no","Final"
"25492",2010,"f","2010f","J","Latvia","Denmark",10,"no","Final"
"25493",2010,"f","2010f","J","Latvia","France",0,"no","Final"
"25494",2010,"f","2010f","J","Latvia","Georgia",0,"no","Final"
"25495",2010,"f","2010f","J","Latvia","Germany",12,"no","Final"
"25496",2010,"f","2010f","J","Latvia","Greece",0,"no","Final"
"25497",2010,"f","2010f","J","Latvia","Iceland",0,"no","Final"
"25498",2010,"f","2010f","J","Latvia","Ireland",0,"no","Final"
"25499",2010,"f","2010f","J","Latvia","Israel",0,"no","Final"
"25500",2010,"f","2010f","J","Latvia","Moldova",0,"no","Final"
"25501",2010,"f","2010f","J","Latvia","Norway",0,"no","Final"
"25502",2010,"f","2010f","J","Latvia","Portugal",6,"no","Final"
"25503",2010,"f","2010f","J","Latvia","Romania",3,"no","Final"
"25504",2010,"f","2010f","J","Latvia","Russia",8,"no","Final"
"25505",2010,"f","2010f","J","Latvia","Serbia",0,"no","Final"
"25506",2010,"f","2010f","J","Latvia","Spain",5,"no","Final"
"25507",2010,"f","2010f","J","Latvia","Turkey",0,"no","Final"
"25508",2010,"f","2010f","J","Latvia","Ukraine",7,"no","Final"
"25509",2010,"f","2010f","J","Latvia","United Kingdom",0,"no","Final"
